target,is_slang,target_context,uri
left no crumbs,1,his halftime show last night left no crumbs the production was insane,synthetic://generated/left no crumbs/29
left no crumbs,1,fka twigs choreography left no crumbs she's in a league of her own,synthetic://generated/left no crumbs/30
left no crumbs,1,the way she dragged her ex in the song lyrics left no crumbs,synthetic://generated/left no crumbs/31
left no crumbs,1,that thanksgiving dinner spread left no crumbs we are eating leftovers for a week,synthetic://generated/left no crumbs/32
left no crumbs,1,she did her own stunts and the action scenes left no crumbs,synthetic://generated/left no crumbs/33
left no crumbs,1,the editing on that music video left no crumbs every cut was perfect,synthetic://generated/left no crumbs/34
left no crumbs,1,pedro pascal's press tour left no crumbs the man is a star,synthetic://generated/left no crumbs/35
left no crumbs,1,her grammys performance left no crumbs literally everyone was speechless,synthetic://generated/left no crumbs/36
left no crumbs,1,this drag queen left no crumbs on the runway tonight serving every category,synthetic://generated/left no crumbs/37
left no crumbs,1,the bridge of that song left no crumbs i had to pause and recover,synthetic://generated/left no crumbs/38
left no crumbs,1,she came into the panel prepared and left no crumbs for the haters,synthetic://generated/left no crumbs/39
left no crumbs,1,the costume designer for wicked left no crumbs every fit was immaculate,synthetic://generated/left no crumbs/40
left no crumbs,1,honestly chappell roan's pink pony club performance left no crumbs,synthetic://generated/left no crumbs/41
left no crumbs,1,their breakup album left no crumbs every track is a diss,synthetic://generated/left no crumbs/42
left no crumbs,1,she clapped back on twitter and left no crumbs for him to recover,synthetic://generated/left no crumbs/43
left no crumbs,1,the dancers on renaissance tour left no crumbs that show was a spectacle,synthetic://generated/left no crumbs/44
left no crumbs,1,this tiktok trend left no crumbs every creator brought their a game,synthetic://generated/left no crumbs/45
left no crumbs,1,sza at coachella left no crumbs vocally she was untouchable,synthetic://generated/left no crumbs/46
left no crumbs,1,the screenplay for everything everywhere all at once left no crumbs,synthetic://generated/left no crumbs/47
left no crumbs,1,her acceptance speech left no crumbs i was crying with her,synthetic://generated/left no crumbs/48
left no crumbs,1,kim k's met gala look left no crumbs whether you liked it or not,synthetic://generated/left no crumbs/49
left no crumbs,1,the chef on top chef this week left no crumbs with that tasting menu,synthetic://generated/left no crumbs/50
left no crumbs,1,she answered every fan question on the live and left no crumbs,synthetic://generated/left no crumbs/51
left no crumbs,1,lizzo's flute moment at the smithsonian left no crumbs and made history,synthetic://generated/left no crumbs/52
left no crumbs,1,the producers of barbie left no crumbs with the marketing campaign,synthetic://generated/left no crumbs/53
left no crumbs,1,her vogue cover shoot left no crumbs every photo was stunning,synthetic://generated/left no crumbs/54
left no crumbs,1,tyler the creator's call me if you get lost left no crumbs as an album,synthetic://generated/left no crumbs/55
left no crumbs,1,the way mariah hit those whistle notes live and left no crumbs,synthetic://generated/left no crumbs/56
left no crumbs,1,his stand up special left no crumbs i was laughing the entire hour,synthetic://generated/left no crumbs/57
left no crumbs,1,she walked at paris fashion week and left no crumbs honestly career defining,synthetic://generated/left no crumbs/58
left no crumbs,1,the costuming on bridgerton this season left no crumbs,synthetic://generated/left no crumbs/59
left no crumbs,1,her acoustic version on the radio left no crumbs better than the studio cut,synthetic://generated/left no crumbs/60
left no crumbs,1,they choreographed that opening number and left no crumbs for the rest of the show,synthetic://generated/left no crumbs/61
left no crumbs,1,the rap verses on this mixtape left no crumbs every bar was lethal,synthetic://generated/left no crumbs/62
left no crumbs,1,she ate that role up and left no crumbs i need her to win an emmy,synthetic://generated/left no crumbs/63
left no crumbs,1,that thrift haul video left no crumbs she found everything good in the store,synthetic://generated/left no crumbs/64
left no crumbs,1,the lineup at glastonbury this year left no crumbs every headliner delivered,synthetic://generated/left no crumbs/65
